course_code,course_name_chatgpt,course_name_manual,faculty_chatgpt,level_chatgpt,level_manual,sdgs_chatgpt,sdgs_manual,comparison_status,color,manual_source
IO3875-19,Technology for Designers,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3881-25,Design in Robotics,Design in Robotics,Industrial Design Engineering,BSc,,[],"[8, 9, 12]",mismatch,ORANGE,IDE.csv
IO3885-24,Creative Path,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3885-HPB1,H-Module Connected Creativity,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3885-HPB2,H-Module Connected Creativity,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3886,Deliberate Creativity (DC),,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3887,CreativiTree,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3888-24,Practice of Creativity,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3889-23,Recontextualising Creativity,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3895HPB,H-Module Study Abroad IO,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IO3896HPB,H-Module Study Abroad IO,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB-HPB01,HPB-module (5 EC),,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB-HPB02,HPB-module (2.5 EC),,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB-HPB2,IO HPB project,IO HPB project,Industrial Design Engineering,BSc,,[4],"[9, 12, 17]",mismatch,ORANGE,IDE.csv
IOB1-1-22,DP1: Diving into Design,,Industrial Design Engineering,BSc,,[4],[],only_chatgpt,RED,
IOB1-2,Understanding Product Engineering,Understanding Product Engineering,Industrial Design Engineering,BSc,,"[12, 13]","[9, 12]",mismatch,ORANGE,IDE.csv
IOB1-3,Understanding Design,,Industrial Design Engineering,BSc,,[12],[],only_chatgpt,RED,
IOB1-4,Understanding Organisations,Understanding Organisations,Industrial Design Engineering,BSc,,[],"[8, 9]",mismatch,ORANGE,IDE.csv
IOB1-5-24,Understanding Humans,Understanding Humans,Industrial Design Engineering,BSc,,[],"[3, 4]",mismatch,ORANGE,IDE.csv
IOB2-1-23,DP2: Designing Product Services,DP2: Designing Product Services,Industrial Design Engineering,BSc,,"[4, 9]","[8, 9, 12]",mismatch,ORANGE,IDE.csv
IOB2-2-24,Digital Interfaces,Digital Interfaces,Industrial Design Engineering,BSc,,[],"[3, 9]",mismatch,ORANGE,IDE.csv
IOB2-3,Research for Design,Research for Design,Industrial Design Engineering,BSc,,"[4, 16]","[4, 12]",mismatch,ORANGE,IDE.csv
IOB2-4,Understanding Values,Understanding Values,Industrial Design Engineering,BSc,,[16],"[8, 12, 16]",mismatch,ORANGE,IDE.csv
IOB2-5-24,Intelligent Products,Intelligent Products,Industrial Design Engineering,BSc,,"[3, 9]","[3, 8, 9]",mismatch,ORANGE,IDE.csv
IOB3-1-24,DP3: Designing System Interventions,DP3: Designing System Interventions,Industrial Design Engineering,BSc,,"[12, 13]","[9, 11, 12]",mismatch,ORANGE,IDE.csv
IOB3-2-23,Sustainable Impact,Sustainable Impact,Industrial Design Engineering,BSc,,"[6, 7, 12, 13, 17]","[1, 7, 9, 11, 12, 13]",mismatch,ORANGE,IDE.csv
IOB3-3-22,Data,Data,Industrial Design Engineering,BSc,,[],"[9, 12]",mismatch,ORANGE,IDE.csv
IOB3-4-25,Envisioning Futures,Envisioning Futures,Industrial Design Engineering,BSc,,[4],"[9, 11, 16]",mismatch,ORANGE,IDE.csv
IOB3-5-23,Product Engineering,Product Engineering,Industrial Design Engineering,BSc,,[9],"[9, 12]",mismatch,ORANGE,IDE.csv
IOB4-1-24,DP4: Designing for Society,DP4: Designing for Society,Industrial Design Engineering,BSc,,"[2, 3, 12, 15]","[3, 4, 9, 10, 11, 12]",mismatch,ORANGE,IDE.csv
IOB4-B1-25,Strategic Brand Management,Strategic Brand Management,Industrial Design Engineering,BSc,,[],[8],mismatch,ORANGE,IDE.csv
IOB4-B2-25,Strategic Design for Business and Societal Impact,Strategic Design for Business and Societal Impact,Industrial Design Engineering,BSc,,[],"[8, 12, 17]",mismatch,ORANGE,IDE.csv
IOB4-B3-22,Codesign in Services,Codesign in Services,Industrial Design Engineering,BSc,,"[4, 10, 16, 17]","[8, 10, 16]",mismatch,ORANGE,IDE.csv
IOB4-P1-25,Human Factors and Ergonomics,Human Factors and Ergonomics,Industrial Design Engineering,BSc,,[3],"[3, 8, 9]",mismatch,ORANGE,IDE.csv
IOB4-P2,"Experience, Motivation and Behaviour","Experience, Motivation and Behaviour",Industrial Design Engineering,BSc,,"[3, 12, 13]","[3, 11, 12]",match,GREEN,IDE.csv
IOB4-P3-25,Culture and Society,Culture and Society,Industrial Design Engineering,BSc,,"[5, 10]","[10, 16]",mismatch,ORANGE,IDE.csv
IOB4-S1-24,Computer-Aided Design,Computer-Aided Design,Industrial Design Engineering,BSc,,[],"[9, 12]",mismatch,ORANGE,IDE.csv
IOB4-S2-25,Innovation by Design in Organisational Settings,Innovation by Design in Organisational Settings,Industrial Design Engineering,BSc,,[9],"[8, 9, 17]",mismatch,ORANGE,IDE.csv
IOB4-S3-25,Mastering Research Methods,Mastering Research Methods,Industrial Design Engineering,BSc,,[],"[4, 9]",mismatch,ORANGE,IDE.csv
IOB4-T1-25,Materials & Manufacturing,Materials & Manufacturing,Industrial Design Engineering,BSc,,"[9, 12, 13, 17]","[9, 12, 13]",mismatch,ORANGE,IDE.csv
IOB4-T2,Mechatronics,Mechatronics,Industrial Design Engineering,BSc,,[9],"[8, 9, 12]",mismatch,ORANGE,IDE.csv
IOB4-T3,Machine Learning for Design,Machine Learning for Design,Industrial Design Engineering,BSc,,[],"[8, 9, 12]",mismatch,ORANGE,IDE.csv
IOB6-1-22,DP5: Bachelor Final Project,DP5: Bachelor Final Project,Industrial Design Engineering,BSc,,"[4, 12, 13, 15, 17]","[8, 9, 11, 12]",mismatch,ORANGE,IDE.csv
IOB6-E1-25,Design for the Circular Economy,Design for the Circular Economy,Industrial Design Engineering,BSc,,"[9, 12, 13]","[8, 9, 12]",mismatch,ORANGE,IDE.csv
IOB6-E10-25,Design Didactics,Design Didactics,Industrial Design Engineering,BSc,,[4],"[4, 8]",mismatch,ORANGE,IDE.csv
IOB6-E10HPB,H-Module Design Didactics,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E1HPB,H-Module Design for the Circular Economy,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E2,Reimagining Mobility,Reimagining Mobility,Industrial Design Engineering,BSc,,"[9, 11]","[8, 9, 11]",mismatch,ORANGE,IDE.csv
IOB6-E2HPB,H-Module Reimagining Mobility,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E3-25,Health,Health,Industrial Design Engineering,BSc,,[3],"[3, 9, 10]",mismatch,ORANGE,IDE.csv
IOB6-E3HPB,H-Module Health,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E4-22,Identity and Portfolio,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E4HPB,H-Module Identity and Portfolio,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E5-24,Design Communication and Visualisation,,Industrial Design Engineering,BSc,,[4],[],only_chatgpt,RED,
IOB6-E5-24HPB,H-Module Design Communication and Visualisation,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E6-25,Design Engineering Contest,Design Engineering Contest,Industrial Design Engineering,BSc,,[],"[8, 9]",mismatch,ORANGE,IDE.csv
IOB6-E6HPB,H-Module Design Engineering Contest,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E7,Biomechanics of Product Use,Biomechanics of Product Use,Industrial Design Engineering,BSc,,[],"[3, 9]",mismatch,ORANGE,IDE.csv
IOB6-E7HPB,H-Module Biomechanics of Product Use,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E8,Design Analytics,Design Analytics,Industrial Design Engineering,BSc,,[4],"[4, 9, 12]",mismatch,ORANGE,IDE.csv
IOB6-E8HPB,H-Module Design Analytics,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
IOB6-E9-25,Form and Senses,Form and Senses,Industrial Design Engineering,BSc,,[],"[3, 9]",mismatch,ORANGE,IDE.csv
IOB6-E9HPB,H-Module Form and Senses,,Industrial Design Engineering,BSc,,[],[],only_chatgpt,RED,
JMAG100,Electromagnetic Exploration Methods,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
JMAG110,Field Geophysics and Signal Analysis with exercises,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
JMAG111,Advanced Reflection Seismology and Seismic Imaging,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
JMAG120,Seismic Acquisition to Data Information Content,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
JMAG121,Geophysics Special Subjects,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
JMAG230,Master Thesis Project,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
KT1005,"Mathematics 1, 2 and Programming",,Mechanical Engineering,BSc,,[],[],only_chatgpt,RED,
KT1105,System Biology,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1305,Digestive System and Thermodynamics,,Mechanical Engineering,BSc,,"[2, 3]",[],only_chatgpt,RED,
KT1405,Skeletal Muscle System and Biomechanics 1,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1505,Nervous System and Signals,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1605,Heart and Lung: the Fundamentals,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1705,Haematopoiesis and Immune System,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1805,Uro-Genital System and Statistics,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1905,Skills and Safety 1,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT1955,Academic Skills 1,,Mechanical Engineering,BSc,,"[3, 4, 16]",[],only_chatgpt,RED,
KT2205,Mathematics 3 and Waves,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2305,Medical Imaging in Pathologies,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2355,Medical Image Processing,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2405,Skeletal Muscle System and Biomechanics 2,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2505,Senses and Signals,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2555,Bioinformatics,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2605,Cardiovascular and Respiratory System and Biomedical Instrumentation 2,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2655,"Healthcare, information and organisation",,Mechanical Engineering,BSc,,"[3, 11, 16]",[],only_chatgpt,RED,
KT2705,Designing Medical Technology,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2755,An Introduction to the Professional Practice,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2905,Skills and Safety 2,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT2955,Academic Skills 2,,Mechanical Engineering,BSc,,"[3, 4, 16]",[],only_chatgpt,RED,
KT3405,Intensive Care and Computer Simulation,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT3505,Complex Diagnostics-Therapy-Combinations,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT3806,Clinical Technological Final Project,,Mechanical Engineering,BSc,,[3],[],only_chatgpt,RED,
KT3905,Skills and Safety 3,,Mechanical Engineering,BSc,,"[3, 16]",[],only_chatgpt,RED,
LB1211,Statistics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1270,LST and Society,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1280,"Biotechnology, Practical Basics",,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1512TU,"Biotechnology, Theory",,Applied Sciences,BSc,,"[6, 9]",[],only_chatgpt,RED,
LB1600,Molecular Cell Biology,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1610,Biochemistry,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1620,Life Sciences,,Applied Sciences,BSc,,[4],[],only_chatgpt,RED,
LB1630,Thermodynamics of Bio Processes,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1640,Calculus 1,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1650,Immunology and Health 1,,Applied Sciences,BSc,,[3],[],only_chatgpt,RED,
LB1660,'Molecular and Cellular Biophysics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1670,Bio-organic chemistry,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB1680,Programming and modeling,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2031,Molecular Cell Biology and Immunology,,Applied Sciences,BSc,,[3],[],only_chatgpt,RED,
LB2041,Molecular Genetics and Gene Technology,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2055,Molecular Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2261,Statistical Thermodynamics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2292,"Bioinformatics, Data Analysis",,Applied Sciences,BSc,,[3],[],only_chatgpt,RED,
LB2293,"Bioinformatics, Structure Analysis",,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2301,Organic Chemistry 2,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2311,Chemical Biology,,Applied Sciences,BSc,,[3],[],only_chatgpt,RED,
LB2505-P,Research Trainee incl. Thesis,,Applied Sciences,BSc,,[4],[],only_chatgpt,RED,
LB2532,Transport Phenomena in the Life Sciences,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
LB2611,Design of Sustainable Biotechnological Processes,Design of Sustainable Biotechnological Processes,Applied Sciences,BSc,,"[8, 9, 12, 13]","[9, 12]",mismatch,ORANGE,AS.csv
LB2630,Molecular Analytical Methods,Molecular Analytical Methods,Applied Sciences,BSc,,[12],[12],match,GREEN,AS.csv
LB2763,Microbial Physiology,Microbial Physiology,Applied Sciences,BSc,,"[9, 12, 13]","[9, 12]",mismatch,ORANGE,AS.csv
LB2771,Metabolic Engineering,Metabolic Engineering,Applied Sciences,BSc,,"[2, 9, 12, 13]","[9, 12]",mismatch,ORANGE,AS.csv
LB2791-P,Practicals Microbial biotechnology,Practicals Microbial biotechnology,Applied Sciences,BSc,,[9],"[9, 12]",mismatch,ORANGE,AS.csv
LDE,LDE Sustainability Challenge,LDE Sustainability Challenge,External institution,BSc,,"[11, 12, 13, 17]","[11, 12, 13]",mismatch,ORANGE,External.csv
LDE,LDE Space Fundamentals and Interactions,LDE Sustainability Challenge,External institution,BSc,,[],"[11, 12, 13]",mismatch,ORANGE,External.csv
LDE,LDE Space Challenge,LDE Sustainability Challenge,External institution,BSc,,[],"[11, 12, 13]",mismatch,ORANGE,External.csv
LM3311,Green Chemistry and Sustainable Technology,Green Chemistry and Sustainable Technology,Applied Sciences,MSc,,"[7, 8, 9, 12, 13]","[7, 9, 12, 13]",mismatch,ORANGE,AS.csv
LM3331,Modelling and Computation for Life Science and Technology,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3341,Microbial Omics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3351,Topics in Biotechnology - Theory,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3356,Topics in Biotechnology - Practical,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3432,Analysis of Metabolic Networks,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3434,Advanced Protein Chemistry and Analysis,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3436,Pharmaceutical Biotechnology,Pharmaceutical Biotechnology,Applied Sciences,MSc,,[3],[3],match,GREEN,AS.csv
LM3442,Metabolic Reprogramming,,Applied Sciences,MSc,,[9],[],only_chatgpt,RED,
LM3451,Bioprocess Integration,Bioprocess Integration,Applied Sciences,MSc,,[9],"[9, 12]",mismatch,ORANGE,AS.csv
LM3561,"Ethical, Legal and Social Issues in Biotechnology","Ethical, Legal and Social Issues in Biotechnology",Applied Sciences,MSc,,[16],"[3, 9, 12, 16]",mismatch,ORANGE,AS.csv
LM3581NB,Metabolic Systems Biology,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3601,Molecular Biotechnology and Genomics,Molecular Biotechnology and Genomics,Applied Sciences,MSc,,"[9, 12, 13]","[9, 12]",mismatch,ORANGE,AS.csv
LM3611,Microbial Community Engineering,Microbial Community Engineering,Applied Sciences,MSc,,"[6, 8, 9]","[6, 7, 9, 12, 13, 15]",mismatch,ORANGE,AS.csv
LM3692,iGEM,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3701,Advanced Enzymology,,Applied Sciences,MSc,,[3],[],only_chatgpt,RED,
LM3731,Advanced Biocatalysis,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3741,Fermentation Technology and Environmental Biotechnology,Fermentation Technology and Environmental Biotechnology,Applied Sciences,MSc,,[],"[6, 9, 12, 13]",mismatch,ORANGE,AS.csv
LM3751,Transport and Separation,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3771,Protein Engineering,,Applied Sciences,MSc,,[9],[],only_chatgpt,RED,
LM3803,Company Internship,,Applied Sciences,MSc,,[8],[],only_chatgpt,RED,
LM3804,Non-industrial Internship project,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3822,Design Project,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3901,Master Thesis Project,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3902,Master Research Project,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
LM3995,Master Research Project,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
ME41006,Musculoskeletal Modeling and Simulation,Musculoskeletal Modeling and Simulation,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
ME41035,Special Topics in Sports Engineering,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME41056,Multibody Dynamics,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME41066,System Identification and Parameter Estimation,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
ME41085,Biomechatronics,Biomechatronics,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
ME41096,Bio Inspired Design,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME41106,Intelligent Vehicles ME,Intelligent Vehicles ME,Mechanical Engineering,MSc,,[],"[9, 11]",mismatch,ORANGE,ME.csv
ME41120,Freehand Sketching of Products and Mechanisms,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME41125,Introduction to Engineering Research,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME44101,Dynamics and Interaction of Material and Equipment,,Mechanical Engineering,MSc,,[9],[],only_chatgpt,RED,
ME44106,Structural Design with FEM,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME44110,Integrated Design Project for Multi-Machine Systems,Integrated Design Project for Multi-Machine Systems,Mechanical Engineering,MSc,,"[9, 11, 12, 13]","[9, 11]",mismatch,ORANGE,ME.csv
ME44115,Discrete Element Method (DEM) simulation,,Mechanical Engineering,MSc,,[9],[],only_chatgpt,RED,
ME44125,Reliability and Maintenance of Transport Equipment,,Mechanical Engineering,MSc,,[9],[],only_chatgpt,RED,
ME44200,Intelligent Operations and Maintenance for Transport and Production,,Mechanical Engineering,MSc,,"[8, 9]",[],only_chatgpt,RED,
ME44206,Quantitative Methods for Logistics,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
ME44210,Drive and Energy Systems,Drive and Energy Systems,Mechanical Engineering,MSc,,"[7, 9]","[7, 9]",match,GREEN,ME.csv
ME44300,Multi-Machine Coordination for Logistics,Multi-Machine Coordination for Logistics,Mechanical Engineering,MSc,,"[9, 11]","[9, 11]",match,GREEN,ME.csv
